location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T22:30:00.000Z,2016-11-04T04:00:00+05:30,pm25,264.8,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T21:30:00.000Z,2016-11-04T03:00:00+05:30,pm25,267.6,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T20:30:00.000Z,2016-11-04T02:00:00+05:30,pm25,251.3,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T19:30:00.000Z,2016-11-04T01:00:00+05:30,pm25,225.6,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T18:30:00.000Z,2016-11-04T00:00:00+05:30,pm25,215.3,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T17:30:00.000Z,2016-11-03T23:00:00+05:30,pm25,200.6,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T16:30:00.000Z,2016-11-03T22:00:00+05:30,pm25,182.3,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T15:30:00.000Z,2016-11-03T21:00:00+05:30,pm25,164.6,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T14:30:00.000Z,2016-11-03T20:00:00+05:30,pm25,141.5,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T13:30:00.000Z,2016-11-03T19:00:00+05:30,pm25,113.2,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T12:30:00.000Z,2016-11-03T18:00:00+05:30,pm25,97.5,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T11:30:00.000Z,2016-11-03T17:00:00+05:30,pm25,96.2,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T10:30:00.000Z,2016-11-03T16:00:00+05:30,pm25,109.4,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T09:30:00.000Z,2016-11-03T15:00:00+05:30,pm25,154.5,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T08:30:00.000Z,2016-11-03T14:00:00+05:30,pm25,252.6,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T07:30:00.000Z,2016-11-03T13:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T06:30:00.000Z,2016-11-03T12:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T05:30:00.000Z,2016-11-03T11:00:00+05:30,pm25,1168.3,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T04:30:00.000Z,2016-11-03T10:00:00+05:30,pm25,1170.6,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T03:30:00.000Z,2016-11-03T09:00:00+05:30,pm25,1197.3,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T02:30:00.000Z,2016-11-03T08:00:00+05:30,pm25,1194.8,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T01:30:00.000Z,2016-11-03T07:00:00+05:30,pm25,1206.4,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-03T00:30:00.000Z,2016-11-03T06:00:00+05:30,pm25,1210.8,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T23:30:00.000Z,2016-11-03T05:00:00+05:30,pm25,1211.9,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T22:30:00.000Z,2016-11-03T04:00:00+05:30,pm25,1193.4,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T21:30:00.000Z,2016-11-03T03:00:00+05:30,pm25,1153.6,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T20:30:00.000Z,2016-11-03T02:00:00+05:30,pm25,1164,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T19:30:00.000Z,2016-11-03T01:00:00+05:30,pm25,1164.9,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T18:30:00.000Z,2016-11-03T00:00:00+05:30,pm25,1203.7,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T17:30:00.000Z,2016-11-02T23:00:00+05:30,pm25,1223.3,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T16:30:00.000Z,2016-11-02T22:00:00+05:30,pm25,1195.5,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T15:30:00.000Z,2016-11-02T21:00:00+05:30,pm25,1118.9,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T14:30:00.000Z,2016-11-02T20:00:00+05:30,pm25,967.6,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T13:30:00.000Z,2016-11-02T19:00:00+05:30,pm25,700.1,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T12:30:00.000Z,2016-11-02T18:00:00+05:30,pm25,252.5,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T11:30:00.000Z,2016-11-02T17:00:00+05:30,pm25,252.5,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T10:30:00.000Z,2016-11-02T16:00:00+05:30,pm25,288.4,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T09:30:00.000Z,2016-11-02T15:00:00+05:30,pm25,353,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T08:30:00.000Z,2016-11-02T14:00:00+05:30,pm25,479.8,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T07:30:00.000Z,2016-11-02T13:00:00+05:30,pm25,638,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T06:30:00.000Z,2016-11-02T12:00:00+05:30,pm25,643.1,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T05:30:00.000Z,2016-11-02T11:00:00+05:30,pm25,768.6,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T04:30:00.000Z,2016-11-02T10:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T03:30:00.000Z,2016-11-02T09:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T02:30:00.000Z,2016-11-02T08:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T01:30:00.000Z,2016-11-02T07:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-02T00:30:00.000Z,2016-11-02T06:00:00+05:30,pm25,590.2,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T23:30:00.000Z,2016-11-02T05:00:00+05:30,pm25,590.1,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T22:30:00.000Z,2016-11-02T04:00:00+05:30,pm25,545.2,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T21:30:00.000Z,2016-11-02T03:00:00+05:30,pm25,505.4,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T20:30:00.000Z,2016-11-02T02:00:00+05:30,pm25,484.8,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T19:30:00.000Z,2016-11-02T01:00:00+05:30,pm25,446.4,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T18:30:00.000Z,2016-11-02T00:00:00+05:30,pm25,393.5,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T17:30:00.000Z,2016-11-01T23:00:00+05:30,pm25,348.3,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T16:30:00.000Z,2016-11-01T22:00:00+05:30,pm25,318.7,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T15:30:00.000Z,2016-11-01T21:00:00+05:30,pm25,276.9,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T14:30:00.000Z,2016-11-01T20:00:00+05:30,pm25,240.4,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T13:30:00.000Z,2016-11-01T19:00:00+05:30,pm25,189.5,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T12:30:00.000Z,2016-11-01T18:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T11:30:00.000Z,2016-11-01T17:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T10:30:00.000Z,2016-11-01T16:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T09:30:00.000Z,2016-11-01T15:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T08:30:00.000Z,2016-11-01T14:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T07:30:00.000Z,2016-11-01T13:00:00+05:30,pm25,288.5,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T06:30:00.000Z,2016-11-01T12:00:00+05:30,pm25,288.5,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T05:30:00.000Z,2016-11-01T11:00:00+05:30,pm25,341.1,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T04:30:00.000Z,2016-11-01T10:00:00+05:30,pm25,395.3,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T03:30:00.000Z,2016-11-01T09:00:00+05:30,pm25,442.7,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T02:30:00.000Z,2016-11-01T08:00:00+05:30,pm25,496.5,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T01:30:00.000Z,2016-11-01T07:00:00+05:30,pm25,589,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-11-01T00:30:00.000Z,2016-11-01T06:00:00+05:30,pm25,635.9,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T23:30:00.000Z,2016-11-01T05:00:00+05:30,pm25,677.7,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T22:30:00.000Z,2016-11-01T04:00:00+05:30,pm25,677.4,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T21:30:00.000Z,2016-11-01T03:00:00+05:30,pm25,609.7,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T20:30:00.000Z,2016-11-01T02:00:00+05:30,pm25,478.4,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T19:30:00.000Z,2016-11-01T01:00:00+05:30,pm25,413.7,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T18:30:00.000Z,2016-11-01T00:00:00+05:30,pm25,360.5,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T17:30:00.000Z,2016-10-31T23:00:00+05:30,pm25,331.1,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T16:30:00.000Z,2016-10-31T22:00:00+05:30,pm25,276.3,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T15:30:00.000Z,2016-10-31T21:00:00+05:30,pm25,237.7,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T14:30:00.000Z,2016-10-31T20:00:00+05:30,pm25,184.3,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T13:30:00.000Z,2016-10-31T19:00:00+05:30,pm25,172.6,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T12:30:00.000Z,2016-10-31T18:00:00+05:30,pm25,166.3,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T11:30:00.000Z,2016-10-31T17:00:00+05:30,pm25,181.8,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T10:30:00.000Z,2016-10-31T16:00:00+05:30,pm25,216.2,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T09:30:00.000Z,2016-10-31T15:00:00+05:30,pm25,253.5,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T08:30:00.000Z,2016-10-31T14:00:00+05:30,pm25,315,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T07:30:00.000Z,2016-10-31T13:00:00+05:30,pm25,438.7,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T06:30:00.000Z,2016-10-31T12:00:00+05:30,pm25,615.9,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T05:30:00.000Z,2016-10-31T11:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T04:30:00.000Z,2016-10-31T10:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T03:30:00.000Z,2016-10-31T09:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-10-31T02:30:00.000Z,2016-10-31T08:00:00+05:30,pm25,1968.5,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
